Date,Product_ID,Product_Name,Product_Category,Product_Cost,Product_Price,Units,Actual_Product_Price,Revenue,xRevenue,Profit
2022-06-20,6,Colorbuds,Electronics,6.99,14.99,299,14.65,4380.35,4482.01,2290.34
2022-06-20,7,Dart Gun,Sports & Outdoors,11.99,15.99,23,15.24,350.52,367.77,74.75
2022-06-20,8,Deck Of Cards,Games,3.99,6.99,98,6.77,663.4599999999999,685.02,272.43999999999994
2022-06-20,10,Dinosaur Figures,Toys,10.99,14.99,2,14.95,29.9,29.98,7.919999999999998
2022-06-20,14,Glass Marbles,Games,5.99,10.99,21,10.67,224.07,230.79000000000002,98.28
2022-06-20,15,Hot Wheels 5-Pack,Toys,3.99,5.99,10,5.89,58.9,59.900000000000006,18.999999999999993
2022-06-20,16,Jenga,Games,2.99,9.99,45,9.7,436.49999999999994,449.55,301.94999999999993
2022-06-20,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,21,19.96,419.16,419.78999999999996,125.37000000000002
2022-06-20,18,Lego Bricks,Toys,34.99,38.99,92,38.73,3563.16,3587.08,344.07999999999953
2022-06-20,22,Monopoly,Games,13.99,18.99,5,18.97,94.85,94.94999999999999,24.89999999999999
2022-06-20,24,Nerf Gun,Sports & Outdoors,14.99,18.99,39,17.66,688.74,740.6099999999999,104.13
2022-06-20,25,PlayDoh Can,Art & Crafts,1.99,2.99,189,2.99,565.11,565.11,189.00000000000006
2022-06-20,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,21,4.45,93.45,94.29,20.16
2022-06-20,29,Plush Pony,Toys,8.99,19.49,24,18.57,445.68,467.76,229.92000000000002
2022-06-20,30,Rubik's Cube,Games,16.99,18.99,34,18.53,630.02,645.66,52.36000000000009
2022-06-20,31,Splash Balls,Sports & Outdoors,7.99,8.99,89,8.89,791.21,800.11,80.10000000000004
2022-06-20,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,11,13.109999999999998,144.20999999999998,153.89000000000001,23.319999999999993
2022-06-20,34,Toy Robot,Electronics,20.99,25.99,38,25.93,985.34,987.6199999999999,187.72000000000006
2022-06-21,1,Action Figure,Toys,9.99,15.99,56,15.579999999999998,872.48,895.44,313.03999999999996
2022-06-21,2,Animal Figures,Toys,9.99,12.99,47,12.46,585.62,610.53,116.09000000000003
2022-06-21,6,Colorbuds,Electronics,6.99,14.99,294,14.08,4139.52,4407.06,2084.46
2022-06-21,7,Dart Gun,Sports & Outdoors,11.99,15.99,30,15.63,468.90000000000003,479.7,109.20000000000002
2022-06-21,8,Deck Of Cards,Games,3.99,6.99,92,6.78,623.76,643.08,256.68
2022-06-21,10,Dinosaur Figures,Toys,10.99,14.99,22,14.07,309.54,329.78000000000003,67.76
2022-06-21,14,Glass Marbles,Games,5.99,10.99,29,10.86,314.94,318.71,141.23
2022-06-21,15,Hot Wheels 5-Pack,Toys,3.99,5.99,11,5.96,65.56,65.89,21.669999999999998
2022-06-21,16,Jenga,Games,2.99,9.99,20,9.6,192.0,199.8,132.2
2022-06-21,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,35,19.99,699.65,699.65,209.99999999999994
2022-06-21,18,Lego Bricks,Toys,34.99,38.99,76,38.83,2951.08,2963.2400000000002,291.8399999999997
2022-06-21,20,Mini Basketball Hoop,Sports & Outdoors,8.99,23.99,17,23.49,399.33,407.83,246.49999999999997
2022-06-21,22,Monopoly,Games,13.99,18.99,2,18.54,37.08,37.98,9.099999999999998
2022-06-21,24,Nerf Gun,Sports & Outdoors,14.99,18.99,15,18.99,284.84999999999997,284.84999999999997,59.99999999999997
2022-06-21,25,PlayDoh Can,Art & Crafts,1.99,2.99,116,2.96,343.35999999999996,346.84000000000003,112.52
2022-06-21,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,32,4.34,138.88,143.68,27.19999999999999
2022-06-21,29,Plush Pony,Toys,8.99,19.49,8,19.41,155.28,155.92,83.36
2022-06-21,30,Rubik's Cube,Games,16.99,18.99,28,18.93,530.04,531.7199999999999,54.320000000000036
2022-06-21,31,Splash Balls,Sports & Outdoors,7.99,8.99,255,8.43,2149.65,2292.45,112.19999999999987
2022-06-21,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,26,13.71,356.46000000000004,363.74,70.72000000000001
2022-06-21,34,Toy Robot,Electronics,20.99,25.99,13,25.73,334.49,337.87,61.620000000000026
2022-06-21,35,Uno Card Game,Games,3.99,7.99,15,7.97,119.55,119.85000000000001,59.699999999999996
2022-06-22,1,Action Figure,Toys,9.99,15.99,123,15.92,1958.1599999999999,1966.77,729.39
2022-06-22,2,Animal Figures,Toys,9.99,12.99,109,12.68,1382.12,1415.91,293.2099999999999
2022-06-22,4,Chutes & Ladders,Games,9.99,12.99,6,12.64,75.84,77.94,15.900000000000002
2022-06-22,6,Colorbuds,Electronics,6.99,14.99,231,14.83,3425.73,3462.69,1811.04
2022-06-22,7,Dart Gun,Sports & Outdoors,11.99,15.99,12,15.51,186.12,191.88,42.239999999999995
2022-06-22,8,Deck Of Cards,Games,3.99,6.99,93,6.989999999999999,650.07,650.07,279.0
2022-06-22,10,Dinosaur Figures,Toys,10.99,14.99,36,14.49,521.64,539.64,126.0
2022-06-22,14,Glass Marbles,Games,5.99,10.99,4,10.81,43.24,43.96,19.28
2022-06-22,15,Hot Wheels 5-Pack,Toys,3.99,5.99,42,5.76,241.92,251.58,74.33999999999997
2022-06-22,16,Jenga,Games,2.99,9.99,30,9.95,298.5,299.7,208.79999999999998
2022-06-22,18,Lego Bricks,Toys,34.99,38.99,56,38.84,2175.04,2183.44,215.60000000000008
2022-06-22,25,PlayDoh Can,Art & Crafts,1.99,2.99,123,2.96,364.08,367.77000000000004,119.31
2022-06-22,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,24,4.35,104.39999999999999,107.76,20.639999999999986
2022-06-22,29,Plush Pony,Toys,8.99,19.49,24,18.91,453.84000000000003,467.76,238.07999999999998
2022-06-22,30,Rubik's Cube,Games,16.99,18.99,6,18.92,113.52000000000001,113.94,11.58000000000002
2022-06-22,31,Splash Balls,Sports & Outdoors,7.99,8.99,355,8.89,3155.9500000000003,3191.45,319.5000000000001
2022-06-22,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,25,13.84,346.0,349.75,71.24999999999999
2022-06-22,34,Toy Robot,Electronics,20.99,25.99,24,24.7,592.8,623.76,89.04000000000002
2022-06-23,1,Action Figure,Toys,9.99,15.99,136,15.99,2174.64,2174.64,816.0
2022-06-23,2,Animal Figures,Toys,9.99,12.99,12,12.43,149.16,155.88,29.279999999999994
2022-06-23,4,Chutes & Ladders,Games,9.99,12.99,15,12.13,181.95000000000002,194.85,32.10000000000001
2022-06-23,6,Colorbuds,Electronics,6.99,14.99,139,14.990000000000002,2083.61,2083.61,1112.0
2022-06-23,7,Dart Gun,Sports & Outdoors,11.99,15.99,112,15.09,1690.08,1790.88,347.19999999999993
2022-06-23,8,Deck Of Cards,Games,3.99,6.99,162,6.910000000000001,1119.42,1132.38,473.03999999999996
2022-06-23,10,Dinosaur Figures,Toys,10.99,14.99,29,14.28,414.12,434.71,95.40999999999997
2022-06-23,14,Glass Marbles,Games,5.99,10.99,87,10.86,944.8199999999999,956.13,423.68999999999994
2022-06-23,15,Hot Wheels 5-Pack,Toys,3.99,5.99,26,5.99,155.74,155.74,52.0
2022-06-23,16,Jenga,Games,2.99,9.99,70,9.88,691.6,699.3000000000001,482.30000000000007
2022-06-23,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,21,18.66,391.86,419.78999999999996,98.07
2022-06-23,18,Lego Bricks,Toys,34.99,38.99,56,38.98,2182.8799999999997,2183.44,223.4399999999997
2022-06-23,24,Nerf Gun,Sports & Outdoors,14.99,18.99,21,18.98,398.58,398.78999999999996,83.79
2022-06-23,25,PlayDoh Can,Art & Crafts,1.99,2.99,149,2.9699999999999998,442.53000000000003,445.51000000000005,146.02000000000004
2022-06-23,26,PlayDoh Playset,Art & Crafts,20.99,24.99,45,24.87,1119.15,1124.55,174.6000000000001
2022-06-23,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,25,4.33,108.25,112.25,20.999999999999996
2022-06-23,29,Plush Pony,Toys,8.99,19.49,27,19.27,520.29,526.2299999999999,277.56
2022-06-23,30,Rubik's Cube,Games,16.99,18.99,74,18.47,1366.78,1405.26,109.52000000000004
2022-06-23,31,Splash Balls,Sports & Outdoors,7.99,8.99,237,8.62,2042.9399999999998,2130.63,149.30999999999977
2022-06-23,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,109,13.29,1448.61,1524.91,250.69999999999987
2022-06-23,33,Teddy Bear,Toys,10.99,12.49,7,12.47,87.29,87.43,10.360000000000003
2022-06-23,34,Toy Robot,Electronics,20.99,25.99,33,25.23,832.59,857.67,139.92000000000007
2022-06-23,35,Uno Card Game,Games,3.99,7.99,15,7.9,118.5,119.85000000000001,58.650000000000006
2022-06-24,1,Action Figure,Toys,9.99,15.99,148,15.820000000000002,2341.36,2366.52,862.84
2022-06-24,2,Animal Figures,Toys,9.99,12.99,67,12.48,836.1600000000001,870.33,166.83
2022-06-24,5,Classic Dominoes,Games,7.99,9.99,13,9.889999999999999,128.57,129.87,24.700000000000003
2022-06-24,6,Colorbuds,Electronics,6.99,14.99,343,14.990000000000002,5141.57,5141.57,2744.0
2022-06-24,7,Dart Gun,Sports & Outdoors,11.99,15.99,59,15.81,932.7900000000001,943.41,225.38000000000002
2022-06-24,8,Deck Of Cards,Games,3.99,6.99,198,6.969999999999999,1380.06,1384.02,590.0399999999998
2022-06-24,10,Dinosaur Figures,Toys,10.99,14.99,142,14.669999999999998,2083.14,2128.58,522.56
2022-06-24,14,Glass Marbles,Games,5.99,10.99,37,10.99,406.63,406.63,185.0
2022-06-24,15,Hot Wheels 5-Pack,Toys,3.99,5.99,44,5.85,257.4,263.56,81.83999999999997
2022-06-24,16,Jenga,Games,2.99,9.99,43,9.94,427.41999999999996,429.57,298.84999999999997
2022-06-24,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,21,19.8,415.8,419.78999999999996,122.01
2022-06-24,18,Lego Bricks,Toys,34.99,38.99,57,38.89,2216.73,2222.4300000000003,222.29999999999993
2022-06-24,20,Mini Basketball Hoop,Sports & Outdoors,8.99,23.99,5,23.05,115.25,119.94999999999999,70.3
2022-06-24,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,18,9.86,177.48,179.82,51.65999999999998
2022-06-24,22,Monopoly,Games,13.99,18.99,13,17.96,233.48000000000002,246.86999999999998,51.61000000000001
2022-06-24,24,Nerf Gun,Sports & Outdoors,14.99,18.99,21,18.96,398.16,398.78999999999996,83.37000000000002
2022-06-24,25,PlayDoh Can,Art & Crafts,1.99,2.99,159,2.94,467.46,475.41,151.04999999999998
2022-06-24,26,PlayDoh Playset,Art & Crafts,20.99,24.99,17,24.61,418.37,424.83,61.54000000000002
2022-06-24,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,23,4.47,102.80999999999999,103.27000000000001,22.53999999999999
2022-06-24,29,Plush Pony,Toys,8.99,19.49,30,19.01,570.3000000000001,584.6999999999999,300.6
2022-06-24,30,Rubik's Cube,Games,16.99,18.99,85,18.07,1535.95,1614.1499999999999,91.80000000000015
2022-06-24,31,Splash Balls,Sports & Outdoors,7.99,8.99,196,8.84,1732.6399999999999,1762.04,166.59999999999994
2022-06-24,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,46,13.75,632.5,643.54,126.96
2022-06-24,34,Toy Robot,Electronics,20.99,25.99,38,25.22,958.3599999999999,987.6199999999999,160.74
2022-06-25,1,Action Figure,Toys,9.99,15.99,139,15.93,2214.27,2222.61,825.66
2022-06-25,2,Animal Figures,Toys,9.99,12.99,49,12.4,607.6,636.51,118.09
2022-06-25,4,Chutes & Ladders,Games,9.99,12.99,2,12.34,24.68,25.98,4.699999999999999
2022-06-25,5,Classic Dominoes,Games,7.99,9.99,14,9.679999999999998,135.51999999999998,139.86,23.659999999999993
2022-06-25,6,Colorbuds,Electronics,6.99,14.99,184,14.27,2625.68,2758.16,1339.5199999999998
2022-06-25,7,Dart Gun,Sports & Outdoors,11.99,15.99,128,15.87,2031.36,2046.72,496.6399999999999
2022-06-25,8,Deck Of Cards,Games,3.99,6.99,407,6.98,2840.86,2844.93,1216.93
2022-06-25,10,Dinosaur Figures,Toys,10.99,14.99,89,14.349999999999998,1277.1499999999999,1334.1100000000001,299.03999999999996
2022-06-25,14,Glass Marbles,Games,5.99,10.99,32,10.9,348.8,351.68,157.12
2022-06-25,15,Hot Wheels 5-Pack,Toys,3.99,5.99,47,5.62,264.14,281.53000000000003,76.61
2022-06-25,16,Jenga,Games,2.99,9.99,44,9.96,438.24,439.56,306.68
2022-06-25,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,32,19.81,633.92,639.68,186.23999999999995
2022-06-25,18,Lego Bricks,Toys,34.99,38.99,139,38.15,5302.849999999999,5419.610000000001,439.23999999999955
2022-06-25,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,41,9.69,397.29,409.59,110.69999999999997
2022-06-25,22,Monopoly,Games,13.99,18.99,19,18.43,350.17,360.80999999999995,84.35999999999999
2022-06-25,25,PlayDoh Can,Art & Crafts,1.99,2.99,192,2.97,570.24,574.08,188.16000000000003
2022-06-25,26,PlayDoh Playset,Art & Crafts,20.99,24.99,12,24.959999999999997,299.52,299.88,47.64000000000003
2022-06-25,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,81,4.46,361.26,363.69,78.56999999999998
2022-06-25,29,Plush Pony,Toys,8.99,19.49,17,19.47,330.99,331.33,178.15999999999997
2022-06-25,30,Rubik's Cube,Games,16.99,18.99,58,18.76,1088.0800000000002,1101.4199999999998,102.66000000000018
2022-06-25,31,Splash Balls,Sports & Outdoors,7.99,8.99,294,8.48,2493.12,2643.06,144.06000000000006
2022-06-25,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,29,13.77,399.33,405.71,80.61999999999998
2022-06-25,33,Teddy Bear,Toys,10.99,12.49,8,12.28,98.24,99.92,10.319999999999993
2022-06-25,34,Toy Robot,Electronics,20.99,25.99,8,24.62,196.96,207.92,29.04000000000002
2022-06-26,1,Action Figure,Toys,9.99,15.99,184,15.94,2932.96,2942.16,1094.8
2022-06-26,2,Animal Figures,Toys,9.99,12.99,60,12.75,765.0,779.4,165.6
2022-06-26,4,Chutes & Ladders,Games,9.99,12.99,13,12.99,168.87,168.87,39.0
2022-06-26,6,Colorbuds,Electronics,6.99,14.99,230,14.700000000000001,3381.0,3447.7,1773.2999999999997
2022-06-26,7,Dart Gun,Sports & Outdoors,11.99,15.99,69,15.990000000000002,1103.31,1103.31,276.0
2022-06-26,8,Deck Of Cards,Games,3.99,6.99,36,6.66,239.76,251.64000000000001,96.12
2022-06-26,10,Dinosaur Figures,Toys,10.99,14.99,67,14.99,1004.33,1004.33,268.0
2022-06-26,14,Glass Marbles,Games,5.99,10.99,31,10.97,340.07,340.69,154.38000000000002
2022-06-26,15,Hot Wheels 5-Pack,Toys,3.99,5.99,35,5.98,209.3,209.65,69.65
2022-06-26,16,Jenga,Games,2.99,9.99,45,9.56,430.20000000000005,449.55,295.65000000000003
2022-06-26,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,59,19.82,1169.38,1179.4099999999999,343.97
2022-06-26,18,Lego Bricks,Toys,34.99,38.99,87,38.76,3372.12,3392.13,327.98999999999967
2022-06-26,22,Monopoly,Games,13.99,18.99,8,17.92,143.36,151.92,31.440000000000012
2022-06-26,24,Nerf Gun,Sports & Outdoors,14.99,18.99,2,18.64,37.28,37.98,7.300000000000001
2022-06-26,25,PlayDoh Can,Art & Crafts,1.99,2.99,71,2.98,211.57999999999998,212.29000000000002,70.28999999999999
2022-06-26,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,67,4.49,300.83000000000004,300.83000000000004,67.0
2022-06-26,29,Plush Pony,Toys,8.99,19.49,3,19.49,58.47,58.47,31.499999999999993
2022-06-26,30,Rubik's Cube,Games,16.99,18.99,35,18.9,661.5,664.65,66.85000000000001
2022-06-26,31,Splash Balls,Sports & Outdoors,7.99,8.99,152,8.47,1287.44,1366.48,72.96000000000006
2022-06-26,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,15,13.75,206.25,209.85,41.4
2022-06-26,33,Teddy Bear,Toys,10.99,12.49,8,12.15,97.2,99.92,9.280000000000001
2022-06-26,34,Toy Robot,Electronics,20.99,25.99,22,24.54,539.88,571.78,78.10000000000002
2022-06-26,35,Uno Card Game,Games,3.99,7.99,7,7.99,55.93,55.93,28.0
2022-06-27,1,Action Figure,Toys,9.99,15.99,114,14.96,1705.44,1822.8600000000001,566.58
2022-06-27,2,Animal Figures,Toys,9.99,12.99,96,12.97,1245.1200000000001,1247.04,286.08000000000004
2022-06-27,6,Colorbuds,Electronics,6.99,14.99,181,14.36,2599.16,2713.19,1333.9699999999998
2022-06-27,7,Dart Gun,Sports & Outdoors,11.99,15.99,53,15.23,807.19,847.47,171.72
2022-06-27,8,Deck Of Cards,Games,3.99,6.99,93,6.99,650.07,650.07,279.0
2022-06-27,10,Dinosaur Figures,Toys,10.99,14.99,21,14.29,300.09,314.79,69.29999999999998
2022-06-27,14,Glass Marbles,Games,5.99,10.99,70,10.98,768.6,769.3000000000001,349.3
2022-06-27,15,Hot Wheels 5-Pack,Toys,3.99,5.99,35,5.9,206.5,209.65,66.85000000000001
2022-06-27,16,Jenga,Games,2.99,9.99,39,9.41,366.99,389.61,250.38
2022-06-27,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,34,19.61,666.74,679.66,191.07999999999998
2022-06-27,18,Lego Bricks,Toys,34.99,38.99,49,38.51,1886.99,1910.51,172.4799999999998
2022-06-27,24,Nerf Gun,Sports & Outdoors,14.99,18.99,29,18.9,548.0999999999999,550.7099999999999,113.38999999999996
2022-06-27,25,PlayDoh Can,Art & Crafts,1.99,2.99,129,2.97,383.13,385.71000000000004,126.42000000000003
2022-06-27,26,PlayDoh Playset,Art & Crafts,20.99,24.99,16,23.67,378.72,399.84,42.88000000000005
2022-06-27,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,19,4.35,82.64999999999999,85.31,16.33999999999999
2022-06-27,29,Plush Pony,Toys,8.99,19.49,16,18.36,293.76,311.84,149.92
2022-06-27,30,Rubik's Cube,Games,16.99,18.99,65,17.99,1169.35,1234.35,65.0
2022-06-27,31,Splash Balls,Sports & Outdoors,7.99,8.99,142,8.99,1276.58,1276.58,142.0
2022-06-27,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,21,13.29,279.09,293.79,48.299999999999976
2022-06-27,34,Toy Robot,Electronics,20.99,25.99,48,24.45,1173.6,1247.52,166.08000000000004
2022-06-27,35,Uno Card Game,Games,3.99,7.99,18,7.699999999999999,138.6,143.82,66.78
2022-06-28,1,Action Figure,Toys,9.99,15.99,101,15.56,1571.56,1614.99,562.57
2022-06-28,2,Animal Figures,Toys,9.99,12.99,123,12.580000000000002,1547.34,1597.77,318.57
2022-06-28,6,Colorbuds,Electronics,6.99,14.99,97,14.93,1448.21,1454.03,770.18
2022-06-28,7,Dart Gun,Sports & Outdoors,11.99,15.99,105,15.27,1603.35,1678.95,344.3999999999999
2022-06-28,8,Deck Of Cards,Games,3.99,6.99,55,6.9,379.5,384.45,160.05
2022-06-28,9,Dino Egg,Toys,9.99,10.99,11,10.92,120.12,120.89,10.229999999999997
2022-06-28,10,Dinosaur Figures,Toys,10.99,14.99,31,14.99,464.69,464.69,124.0
2022-06-28,14,Glass Marbles,Games,5.99,10.99,26,10.29,267.53999999999996,285.74,111.79999999999997
2022-06-28,15,Hot Wheels 5-Pack,Toys,3.99,5.99,33,5.99,197.67000000000002,197.67000000000002,66.0
2022-06-28,16,Jenga,Games,2.99,9.99,49,9.89,484.61,489.51,338.1
2022-06-28,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,14,19.72,276.08,279.85999999999996,80.21999999999998
2022-06-28,18,Lego Bricks,Toys,34.99,38.99,43,38.6,1659.8000000000002,1676.5700000000002,155.22999999999996
2022-06-28,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,9,9.77,87.92999999999999,89.91,25.019999999999996
2022-06-28,22,Monopoly,Games,13.99,18.99,5,18.97,94.85,94.94999999999999,24.89999999999999
2022-06-28,24,Nerf Gun,Sports & Outdoors,14.99,18.99,17,18.86,320.62,322.83,65.78999999999999
2022-06-28,25,PlayDoh Can,Art & Crafts,1.99,2.99,139,2.79,387.81,415.61,111.2
2022-06-28,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,27,4.49,121.23,121.23,27.0
2022-06-28,29,Plush Pony,Toys,8.99,19.49,46,19.39,891.94,896.54,478.40000000000003
2022-06-28,30,Rubik's Cube,Games,16.99,18.99,60,18.39,1103.4,1139.3999999999999,84.00000000000013
2022-06-28,31,Splash Balls,Sports & Outdoors,7.99,8.99,228,8.44,1924.32,2049.72,102.59999999999984
2022-06-28,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,24,13.31,319.44,335.76,55.68000000000001
2022-06-28,34,Toy Robot,Electronics,20.99,25.99,38,25.97,986.8599999999999,987.6199999999999,189.24
2022-06-29,1,Action Figure,Toys,9.99,15.99,61,15.64,954.0400000000001,975.39,344.65000000000003
2022-06-29,2,Animal Figures,Toys,9.99,12.99,60,12.640000000000002,758.4000000000001,779.4,159.00000000000003
2022-06-29,6,Colorbuds,Electronics,6.99,14.99,291,14.870000000000001,4327.17,4362.09,2293.08
2022-06-29,7,Dart Gun,Sports & Outdoors,11.99,15.99,84,15.98,1342.32,1343.16,335.16
2022-06-29,8,Deck Of Cards,Games,3.99,6.99,148,6.98,1033.04,1034.52,442.52000000000004
2022-06-29,10,Dinosaur Figures,Toys,10.99,14.99,38,14.160000000000002,538.08,569.62,120.46
2022-06-29,14,Glass Marbles,Games,5.99,10.99,75,10.71,803.2500000000001,824.25,354.00000000000006
2022-06-29,15,Hot Wheels 5-Pack,Toys,3.99,5.99,45,5.83,262.35,269.55,82.8
2022-06-29,16,Jenga,Games,2.99,9.99,61,9.6,585.6,609.39,403.21
2022-06-29,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,51,18.91,964.41,1019.4899999999999,250.92
2022-06-29,18,Lego Bricks,Toys,34.99,38.99,61,36.9,2250.8999999999996,2378.39,116.50999999999979
2022-06-29,20,Mini Basketball Hoop,Sports & Outdoors,8.99,23.99,18,22.45,404.09999999999997,431.82,242.27999999999997
2022-06-29,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,12,9.91,118.92,119.88,35.04
2022-06-29,22,Monopoly,Games,13.99,18.99,14,18.859999999999996,264.03999999999996,265.85999999999996,68.17999999999999
2022-06-29,24,Nerf Gun,Sports & Outdoors,14.99,18.99,12,18.98,227.76,227.88,47.88
2022-06-29,25,PlayDoh Can,Art & Crafts,1.99,2.99,194,2.95,572.3000000000001,580.0600000000001,186.24000000000004
2022-06-29,26,PlayDoh Playset,Art & Crafts,20.99,24.99,8,24.97,199.76,199.92,31.840000000000003
2022-06-29,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,16,4.38,70.08,71.84,14.239999999999995
2022-06-29,29,Plush Pony,Toys,8.99,19.49,35,18.57,649.95,682.15,335.3
2022-06-29,30,Rubik's Cube,Games,16.99,18.99,51,18.72,954.7199999999999,968.4899999999999,88.23000000000002
2022-06-29,31,Splash Balls,Sports & Outdoors,7.99,8.99,269,8.56,2302.64,2418.31,153.33000000000007
2022-06-29,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,19,13.829999999999998,262.77,265.81,53.959999999999994
2022-06-29,34,Toy Robot,Electronics,20.99,25.99,13,25.449999999999996,330.84999999999997,337.87,57.98000000000001
2022-06-30,1,Action Figure,Toys,9.99,15.99,161,15.800000000000002,2543.8,2574.39,935.4100000000001
2022-06-30,2,Animal Figures,Toys,9.99,12.99,41,12.49,512.09,532.59,102.5
2022-06-30,5,Classic Dominoes,Games,7.99,9.99,1,9.96,9.96,9.99,1.9700000000000006
2022-06-30,6,Colorbuds,Electronics,6.99,14.99,253,14.99,3792.47,3792.47,2024.0
2022-06-30,7,Dart Gun,Sports & Outdoors,11.99,15.99,119,15.62,1858.78,1902.81,431.96999999999986
2022-06-30,8,Deck Of Cards,Games,3.99,6.99,64,6.61,423.04,447.36,167.68
2022-06-30,10,Dinosaur Figures,Toys,10.99,14.99,50,13.96,698.0,749.5,148.50000000000003
2022-06-30,14,Glass Marbles,Games,5.99,10.99,76,10.58,804.08,835.24,348.84
2022-06-30,15,Hot Wheels 5-Pack,Toys,3.99,5.99,10,5.86,58.6,59.900000000000006,18.700000000000003
2022-06-30,16,Jenga,Games,2.99,9.99,19,9.43,179.17,189.81,122.35999999999999
2022-06-30,18,Lego Bricks,Toys,34.99,38.99,17,36.75,624.75,662.83,29.919999999999966
2022-06-30,20,Mini Basketball Hoop,Sports & Outdoors,8.99,23.99,22,23.680000000000003,520.96,527.78,323.18
2022-06-30,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,50,9.38,469.0,499.5,119.50000000000003
2022-06-30,24,Nerf Gun,Sports & Outdoors,14.99,18.99,6,18.87,113.22,113.94,23.280000000000005
2022-06-30,25,PlayDoh Can,Art & Crafts,1.99,2.99,133,2.95,392.35,397.67,127.68000000000004
2022-06-30,26,PlayDoh Playset,Art & Crafts,20.99,24.99,66,23.94,1580.0400000000002,1649.34,194.7000000000002
2022-06-30,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,47,4.25,199.75,211.03,35.71999999999999
2022-06-30,29,Plush Pony,Toys,8.99,19.49,54,18.13,979.02,1052.4599999999998,493.55999999999995
2022-06-30,30,Rubik's Cube,Games,16.99,18.99,84,18.67,1568.2800000000002,1595.1599999999999,141.1200000000003
